label_id,name,drug,gene,source,biomarker_status,testing,alternate_drug_available,source_database
PA166123416,Annotation of EMA Label for ivabradine and CYP3A4,ivabradine,CYP3A4,EMA,,,False,ClinPGx
PA166123417,Annotation of EMA Label for telithromycin and CYP3A4,telithromycin,CYP3A4,EMA,,,False,ClinPGx
PA166123418,Annotation of EMA Label for posaconazole and CYP3A4,posaconazole,CYP3A4,EMA,,,False,ClinPGx
PA166123419,Annotation of EMA Label for indinavir and CYP3A4,indinavir,CYP3A4,EMA,,,False,ClinPGx
PA166123420,Annotation of EMA Label for fosamprenavir and CYP3A4,fosamprenavir,CYP3A4,EMA,,,False,ClinPGx
PA166123423,Annotation of EMA Label for tipranavir and CYP3A4,tipranavir,CYP3A4,EMA,,,False,ClinPGx
PA166123424,Annotation of EMA Label for darunavir and CYP3A4,darunavir,CYP3A4,EMA,,,False,ClinPGx
PA166184441,"Annotation of Swissmedic Label for dolutegravir and CYP3A4, CYP3A5, NR1I2, UGT1A1",dolutegravir,CYP3A4; CYP3A5; NR1I2; UGT1A1,Swissmedic,,"{'id': 1183672141, 'description': 'The label mentions a gene or protein is involved in the metabolism or pharmacodynamics of the drug, but there is no information to suggest that variation in these genes/proteins leads to different response.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Informative PGx', 'termId': 'geneTestLevel:1183672141', 'valid': True, 'version': 2}",False,ClinPGx
PA166234801,"Annotation of FDA Label for tacrolimus and CYP3A4, CYP3A5",tacrolimus,CYP3A4; CYP3A5,FDA,,,False,ClinPGx
PA166355801,Annotation of EMA Label for lonafarnib and CYP3A4,lonafarnib,CYP3A4,EMA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166183590,Annotation of Swissmedic Label for maraviroc and CYP3A5,maraviroc,CYP3A5,Swissmedic,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166121250,"Annotation of EMA Label for lomitapide and APOB, LDLR, PCSK9",lomitapide,APOB; LDLR; PCSK9,EMA,,"{'id': 1183672041, 'description': 'The label states or implies that some sort of gene, protein or chromosomal testing, including genetic testing, functional protein assays, cytogenetic studies, etc., should be conducted before using this drug. This requirement may only be for a particular subset of patients. PharmGKB considers labels that state the variant is an indication for the drug, as implying a test requirement. If the label states a test ""should be"" performed, this is also interpreted as a requirement.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Testing Required', 'termId': 'geneTestLevel:1183672041', 'valid': True, 'version': 3}",False,ClinPGx
PA166273561,"Annotation of FDA Label for inclisiran and APOB, LDLR, PCSK9",inclisiran,APOB; LDLR; PCSK9,FDA,On FDA Biomarker List,,False,ClinPGx
PA166283901,"Annotation of HCSC Label for inclisiran and APOB, LDLR, PCSK9",inclisiran,APOB; LDLR; PCSK9,HCSC,,,False,ClinPGx
PA166273581,"Annotation of EMA Label for inclisiran and APOB, LDLR, PCSK9",inclisiran,APOB; LDLR; PCSK9,EMA,,,False,ClinPGx
PA166353161,"Annotation of FDA Label for pitavastatin and APOB, LDLR, PCSK9",pitavastatin,APOB; LDLR; PCSK9,FDA,On FDA Biomarker List,,False,ClinPGx
PA166120287,"Annotation of EMA Label for ethinyl estradiol / norelgestromin and F5, PROC, PROS1, SERPINC1",ethinyl estradiol / norelgestromin,F5; PROC; PROS1; SERPINC1,EMA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166127666,"Annotation of HCSC Label for drospirenone / ethinyl estradiol and F5, PROC, PROS1, SERPINC1",drospirenone / ethinyl estradiol,F5; PROC; PROS1; SERPINC1,HCSC,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166127668,"Annotation of HCSC Label for eltrombopag and F5, SERPINC1",eltrombopag,F5; SERPINC1,HCSC,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166127695,"Annotation of HCSC Label for ethinyl estradiol / norelgestromin and F2, F5, MTHFR, PROC, PROS1, SERPINC1",ethinyl estradiol / norelgestromin,F2; F5; MTHFR; PROC; PROS1; SERPINC1,HCSC,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166104907,"Annotation of EMA Label for eltrombopag and F5, SERPINC1",eltrombopag,F5; SERPINC1,EMA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166104912,"Annotation of FDA Label for eltrombopag and F5, SERPINC1",eltrombopag,F5; SERPINC1,FDA,On FDA Biomarker List,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166170936,"Annotation of FDA Label for tamoxifen and F2, F5",tamoxifen,F2; F5,FDA,On FDA Biomarker List,"{'id': 1452529540, 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'No Clinical PGx', 'termId': 'geneTestLevel:1452529540', 'valid': True, 'version': 0}",False,ClinPGx
PA166179855,"Annotation of FDA Label for avatrombopag and F2, F5, PROC, PROS1, SERPINC1",avatrombopag,F2; F5; PROC; PROS1; SERPINC1,FDA,On FDA Biomarker List,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166182726,Annotation of FDA Label for rivaroxaban and F5,rivaroxaban,F5,FDA,On FDA Biomarker List,,False,ClinPGx
PA166182749,"Annotation of FDA Label for lusutrombopag and F2, F5, PROC, PROS1, SERPINC1",lusutrombopag,F2; F5; PROC; PROS1; SERPINC1,FDA,On FDA Biomarker List,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166357881,"Annotation of EMA Label for lusutrombopag and F2, F5, PROC, PROS1, SERPINC1",lusutrombopag,F2; F5; PROC; PROS1; SERPINC1,EMA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",False,ClinPGx
PA166397701,"Annotation of HCSC Label for relugolix / estradiol / norethindrone acetate and F5, PROC, PROS1, SERPINC1",relugolix / estradiol / norethindrone acetate,F5; PROC; PROS1; SERPINC1,HCSC,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166397721,"Annotation of FDA Label for relugolix / estradiol / norethindrone acetate and F5, PROC, PROS1, SERPINC1",relugolix / estradiol / norethindrone acetate,F5; PROC; PROS1; SERPINC1,FDA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166414701,"Annotation of FDA Label for ethinyl estradiol / norelgestromin and F5, PROC, PROS1, SERPINC1",ethinyl estradiol / norelgestromin,F5; PROC; PROS1; SERPINC1,FDA,,"{'id': 1183672111, 'description': 'The label does not discuss genetic or other testing for gene/protein/chromosomal variants, but does contain information about changes in efficacy, dosage or toxicity due to such variants. The label may mention contraindication of the drug in a particular subset of patients but does not require or recommend gene, protein or chromosomal testing.', 'parents': [], 'resource': 'Genetic Testing Level', 'synonyms': [], 'term': 'Actionable PGx', 'termId': 'geneTestLevel:1183672111', 'valid': True, 'version': 2}",True,ClinPGx
PA166293301,"Annotation of FDA Label for betaine and CBS, MMADHC, MTHFR",betaine,CBS; MMADHC; MTHFR,FDA,On FDA Biomarker List,,False,ClinPGx
PA166293961,"Annotation of HCSC Label for betaine and CBS, MMADHC, MTHFR",betaine,CBS; MMADHC; MTHFR,HCSC,,,False,ClinPGx
PA166293941,"Annotation of EMA Label for betaine and CBS, MMADHC, MTHFR",betaine,CBS; MMADHC; MTHFR,EMA,,,False,ClinPGx
